FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREATED,DATE_EDITED,DESCRIPTION,HISTORY
2462209,Interchange 134,Crossing,WA,53,Pierce,53,47.239128,-122.410539,8,26,Tacoma South,7/15/2008,,Interstate 5,
2462210,Interchange 135,Crossing,WA,53,Pierce,53,47.240071,-122.402368,6,20,Tacoma South,7/15/2008,,Interstate 5,
2462211,Interchange 136,Crossing,WA,53,Pierce,53,47.241255,-122.385645,5,16,Tacoma South,7/15/2008,,Interstate 5,
2462272,Aces High School,School,WA,53,Snohomish,61,47.9107375,-122.2443522,180,591,Everett,7/15/2008,9/15/2010,"9700 Holly Drive, Everett, WA  98204",
2462273,African American Academy,School,WA,53,King,33,47.5290463,-122.2889237,59,194,Seattle South,7/15/2008,12/15/2014,"8311 Beacon Avenue South, Seattle, WA  98199-3317",
2462274,Aki Kurose Middle School Academy,School,WA,53,King,33,47.5465045,-122.2824931,44,144,Seattle South,7/15/2008,12/15/2014,"3928 South Graham Street, Seattle, WA  98118",
2462275,Louisa May Alcott Elementary School,School,WA,53,King,33,47.6468087,-122.0375596,56,184,Redmond,7/15/2008,12/15/2014,"4213 228th Avenue Northeast, Redmond, WA  98053",
2462276,Aldercrest Annex Home Exchange,School,WA,53,King,33,47.7727625,-122.3007823,81,266,Edmonds East,7/15/2008,9/15/2010,"2545 Northeast 200th Street, Shoreline, WA  98155-1417",
2611107,Saint John - Endicott High School,School,WA,53,Whitman,75,47.087986,-117.581864,604,1982,Saint John,4/2/2010,,,Endicott High School (q.v.) merged with Saint John High School in 1987
1534443,Pilz Glacier,Glacier,WA,53,Chelan,7,48.0698428,-120.9720449,2000,6562,Clark Mountain,7/1/1990,10/28/2014,Located 1 mi W of Butterfly Butte and 1.1 mi NW of Clark Mountain.,Named for a pioneer resident who took fine photographs of the mountain.
1534453,Kitsap Post Office,Post Office,WA,53,Kitsap,35,47.7470409,-122.525692,13,43,Suquamish,6/1/1995,,Approx. location,
1534457,Point Victor,Cape,WA,53,Mason,45,47.4028722,-122.8184748,2,7,Belfair,12/31/1992,,"On E shore of North Bay, N of Case Inlet and 2.4 km (1.5 mi) N of Allyn.  (US-T121)",Named in 1980 for the nearby community of Victor.  (US-T121)
1534464,Marmot Lake,Lake,WA,53,Jefferson,31,47.9770351,-123.3646269,841,2759,Maiden Peak,12/31/1992,,2.4 km (1.5 mi) NW of Mount Steel.,
1534465,Paradise Glacier,Glacier,WA,53,Pierce,53,46.8104893,-121.7133415,2002,6568,Mount Rainier East,9/10/1979,12/31/2011,Located 1 mi W of Butterfly Butte and 1.1 mi NW of Clark Mountain.,
1534474,Midway Elementary School,School,WA,53,King,33,47.3997877,-122.3032753,91,299,Des Moines,8/1/1990,12/15/2014,"22447 24th Avenue South, Des Moines, WA  98198-7199",
1534476,John Muir Elementary School,School,WA,53,King,33,47.7268384,-122.163253,115,377,Kirkland,9/1/1990,12/15/2014,"14012 132nd Avenue Northeast, Kirkland, WA  98034",
1534478,Lea Hill Elementary School,School,WA,53,King,33,47.3249679,-122.1754316,134,440,Auburn,9/1/1990,9/15/2010,"30908 124th Avenue Southeast, Auburn, WA  98002-3199",
1534482,Bell Mountain,Summit,WA,53,Grays Harbor,27,47.4392537,-123.8312874,833,2733,Lake Quinault East,7/1/1992,,"On W side of Quinault Ridge, 3.2 km (2 mi) SSE of Quinault.",The peak's silhouette is almost a perfect bell curve on graphs.
1534485,Mimsi Marsh (not official),Swamp,WA,53,Clark,11,45.5968253,-122.5331124,13,43,Mount Tabor,11/1/1993,4/24/2013,Located 0.5 mi east-southeast of Biddle Lake and 1.5 mi northwest of Fisher.,"Named for Mary ""Mimsi"" Wood Olmstead, wife of the proponent; the Washington Board approved the proposal but the U.S. Board on Geographic Names (USBGN) disapproved the name citing its policy of not considering names which commemorate or may be construed to commemorate living persons; please see subject file for further details."
1534558,Mount Valerianos (not official),Summit,WA,53,Jefferson,31,47.8325908,-123.1879505,1697,5568,Mount Deception,10/1/1994,,3.5 km (2.2 mi) E of Mount Walkinshaw and 5.3 km (3.3 mi) NE of Mount Deception.,"Named for 16th century explorer Apostolos Valerianos (?-1602), also known as Juan de Fuca; name approved by Washington State Board on Geographic Names for use on State maps and other graphics; not approved by US Board on Geographic Names 9/8/94."
1534559,Cooks Island (historical),Island,WA,53,Benton,5,45.9240219,-119.5919701,81,266,Paterson,8/1/1995,,Inundated by Lake Umatilla,
1534560,Number 18 Island (historical),Island,WA,53,Benton,5,45.9117996,-119.5358574,81,266,Paterson,8/1/1995,,Inundated by Lake Umatilla,
1534561,Agate Bay,Populated Place,WA,53,Whatcom,73,48.7559445,-122.355442,98,322,Lawrence,12/31/1992,,10.6 km (6.6 mi) E of Bellingham and 4 km (2.5 mi) S of Squalicum Lake on the NE shore of Lake Whatcom.,
1534562,Carlson Bay,Bay,WA,53,Pierce,53,47.1459296,-122.7320761,4,13,McNeil Island,12/31/1992,,"Carlson Bay is located on the SW end of Anderson Island in the southern portion of Puget Sound, 7.4 km (4.6 mi) SWof Butterworth Reservoir and 1.1 km (0.7 mi) SE of Treble Point.","Carlson Bay was reportedly named for Charley Carlson, an early resident of the island who owned the property surrounding the bay."
1534563,Decatur,Populated Place,WA,53,San Juan,55,48.5003792,-122.8196218,24,79,Blakely Island,12/31/1992,,"On the W shore of Decatur Island which is part of the San Juan archipelago, 6 km (3.7 mi) SE of the community of Port Stanley.","Named for Stephen Decatur, a US Naval hero of the War of 1812."
1534564,Oak Lake,Lake,WA,53,King,33,47.3183739,-122.0347391,149,489,Black Diamond,9/1/1990,6/28/2011,"Located S of Lake Sawyer, 2.4 km (1.5 mi) W of the community of Black Diamond.",
1534566,Mill Creek,Populated Place,WA,53,Snohomish,61,47.8600971,-122.2042966,115,377,Bothell,9/1/1995,3/21/2008,Incorporated,
1534567,Abernethy Creek,Stream,WA,53,Cowlitz,15,46.1914992,-123.1673425,4,13,Oak Point,12/31/1992,5/20/2011,"Flows SSE to the Columbia River, 10.8 km (6.7 mi) N of Clatskanie; 1953 decision revised.",
1534568,Berglund Lake,Reservoir,WA,53,Yakima,77,46.6277427,-120.5170167,330,1083,Selah,9/10/1979,6/28/2011,2 mi E of Lookout Point and 2 mi SSE of Selah and immediately E of the mouth of the Naches River at the Yakima River.,
1534569,Beusch Lake,Lake,WA,53,Lewis,41,46.6937139,-121.3968766,1554,5098,White Pass,9/10/1979,6/28/2011,0.8 km (0.5 mi) W of Dumbbell Lake and 22.5 km (14 mi) NE of Packwood; 1948 decision revised.,"Named for Otto J Beusch (1882-1938), a county game warden who was responsible for planting fish throughout Lewis County. (US-T121)"
1534570,Burien,Populated Place,WA,53,King,33,47.4703768,-122.3467918,115,377,Des Moines,9/10/1979,3/21/2008,Incorporated,
1534572,Cecil Creek,Stream,WA,53,Okanogan,47,48.7984842,-119.6472945,420,1378,Loomis,9/10/1979,,Flows E to Sinlahekin Creek 2.7 km (1.7 mi) S of Loomis.  (US-T121),"Named for Julia Cecil, a member of Chief Moses' Indian tribe, and landowner along the creek.  (US-T121)"
1534573,Masonry Pool,Reservoir,WA,53,King,33,47.4105632,-121.7378341,477,1565,Chester Morse Lake,12/31/1992,9/3/2014,"Formed by damming the Cedar River, 9.7 km (6 mi) SSE of the community of North Bend.",
1534575,Chenuis Mountain,Summit,WA,53,Pierce,53,46.982606,-121.7964902,1675,5495,Mowich Lake,9/10/1979,,Wallace Peak is the name of the summit of Chenius Mountain.,
1534579,Ellisforde,Populated Place,WA,53,Okanogan,47,48.7898783,-119.4011718,277,909,Ellisforde,9/10/1979,,"Located on the E bank of the Okanogan River, 9.7 km (6 mi) NNE of Tonasket and 16 km (10 mi) S of Oroville.  (US-T121); 1964 decision revised.",Named for George H. Ellis and John P. Forde who settled in the region in 1893; 1964 decision revised.
1534580,Elochoman River,Stream,WA,53,Wahkiakum,69,46.2264988,-123.4006845,1,3,Cathlamet,9/10/1979,,Heads in Elochoman Lake; flows SW to Elochoman Slough about 2 mi NNW of Cathlamet; 1916 decision revised.,
1534581,Fairmount Elementary School,School,WA,53,Snohomish,61,47.8944379,-122.2691329,176,577,Mukilteo,12/31/1992,9/15/2010,"11401 Beverly Park Road, Everett, WA  98204",
1534582,Federal Way,Populated Place,WA,53,King,33,47.3223221,-122.3126222,141,463,Poverty Bay,9/10/1979,3/21/2008,Incorporated,
1534583,Fidalgo Elementary School,School,WA,53,Skagit,57,48.4463103,-122.5826129,73,239,Anacortes South,12/31/1992,9/15/2010,"13590 Gibralter Road, Anacortes, WA  98221",
1534584,Gladstone Mountain,Summit,WA,53,Stevens,65,48.8829713,-117.5455277,1453,4767,Leadpoint,9/10/1979,,"Bound on the N by Silver Creek, on the NE by West Fork Silver Creek, and on the SW by Republic Creek.  4.2 km (2.6 mi) SE of Leadpoint and 11.3 km (7 mi) WNW of Metaline Falls.  Electric Point is its summit.",
1534586,Hawthorne Elementary School,School,WA,53,Snohomish,61,48.0021048,-122.1954582,32,105,Marysville,12/31/1992,9/15/2010,"1110 Poplar Street, Everett, WA  98201",
1534587,Ice Harbor Lock and Dam,Dam,WA,53,Franklin,21,46.250992,-118.8810453,129,423,Levey SW,9/10/1979,7/29/2012,"9.7 mi upstream from the mouth of Snake River, at the mouth of Lake Sacajawea (reservoir)","Authorized in 1945, completed in 1962 by the U.S. Army Corps of Engineers"
1534588,Island View Elementary School,School,WA,53,Skagit,57,48.5014479,-122.6210579,40,131,Anacortes North,12/31/1992,9/15/2010,"2501 J Avenue, Anacortes, WA  98221",
1534589,Jackson Elementary School,School,WA,53,Snohomish,61,47.9677144,-122.2182398,99,325,Everett,12/31/1992,9/15/2010,"3700 Federal Avenue, Everett, WA  98201",
1534590,Juanita Elementary School,School,WA,53,King,33,47.7179012,-122.2092644,37,121,Kirkland,12/31/1992,12/15/2014,"9635 Northeast 132nd Street, Kirkland, WA  98034",
1534591,Jumpoff Joe Lake,Lake,WA,53,Stevens,65,48.1366777,-117.690957,620,2034,Valley,9/10/1979,6/28/2011,3 mi SE of Valley,
1534592,La Conner,Populated Place,WA,53,Skagit,57,48.3887143,-122.4962752,15,49,La Conner,9/10/1979,3/21/2008,"on the SE shore of Swinomish Channel, E of Fidalgo Island and 10.5 km (6.5 mi) SSW of Bay View.",named for Louisa Ann Conner (1843-1932) a pioneer in the area and civic leader.
1534595,Lummi Point,Cape,WA,53,Whatcom,73,48.7339958,-122.6887915,1,3,Lummi Island,12/31/1992,,"E tip of Lane Spit on the NE coast of Lummi, 1.3 km (0.8 mi) W of Gooseberry Point.",
1534596,Madison Elementary School,School,WA,53,Snohomish,61,47.941133,-122.2236903,143,469,Everett,12/31/1992,9/15/2010,"616 Pecks Drive, Everett, WA  98203",
1534597,Marlin,Populated Place,WA,53,Grant,25,47.4073682,-118.9850094,404,1325,Marlin,9/10/1979,,Incorporated as Krupp (US-T115/c1994),
1534598,Meta Lake,Lake,WA,53,Skamania,59,46.2970278,-122.0825535,1108,3635,Spirit Lake East,12/31/1992,6/28/2011,3.2 km (2 mi) NE of Spirit Lake and 11.3 km (7 mi) NNE of Mount Saint Helens.,
1534599,Morgenroth Lake,Lake,WA,53,Clallam,9,47.9181827,-123.763008,1258,4127,Bogachiel Peak,12/31/1992,6/28/2011,About 1 mi SE of Soleduck Lake,
1534602,Montlake Cut,Channel,WA,53,King,33,47.6475983,-122.307904,5,16,Seattle North,9/10/1979,,", 473852N1221754W (E end), 473852N1221831W (W end); 1964 decision revised.",
1534603,Rainey Creek,Stream,WA,53,Lewis,41,46.491499,-122.2012111,237,778,Vanson Peak,9/10/1979,,"Flows SW to the Cowlitz River, 1.6 km (1 mi) SW of Kosmos.","Named for Augustus Rainey, member of a surveying crew in the area in 1884. (US-T121)"
1534605,South Finger Island,Island,WA,53,San Juan,55,48.7538889,-122.8927778,13,43,Sucia Island,12/31/1992,6/11/2007,"In Echo Bay, between North Finger Island and Sucia Island.",
1534606,South Fork Cowiche Creek,Stream,WA,53,Yakima,77,46.6473473,-120.681737,480,1575,Naches,9/10/1979,,Flows NE to join North Fork to form Cowiche Creek.,
1534608,Wallace Peak,Summit,WA,53,Pierce,53,46.982606,-121.7964902,1675,5495,Mowich Lake,9/10/1979,,Summit of Chenius Mountain,
1534609,Wallanding Creek,Stream,WA,53,Lewis,41,46.6134404,-122.3792765,341,1119,Mossyrock,9/10/1979,,Flows SSW to North Fork Tilton River.,
1534610,Woodinville,Populated Place,WA,53,King,33,47.7542651,-122.1634582,12,39,Bothell,9/10/1979,3/21/2008,Incorporated,
1534611,Barnaby Island,Island,WA,53,Ferry,19,48.4457289,-118.2144407,399,1309,Rice,12/31/1992,,1.6 km (1 mi) NE of Barnaby Creek and 16.1 km 10 mi) N of Inchelium in the Columbia River.,
1534612,Electric Point,Summit,WA,53,Stevens,65,48.8829713,-117.5455277,1453,4767,Leadpoint,12/31/1992,,"Highest point on Gladstone Mountain, 4.2 km (2.6 mi) SE of Leadpoint.",
1534614,Ranger Creek Airport,Airport,WA,53,Pierce,53,47.01306,-121.53444,786,2579,Sun Top,3/1/1990,4/25/2013,Facility is located 29 mi SE from Enumclaw,
1534615,Lost River Resort Airport,Airport,WA,53,Okanogan,47,48.64958,-120.50204,730,2395,Robinson Mountain,3/1/1990,4/25/2013,Facility is located 5 mi NW from Mazama,
1534616,Stuart Island Airpark,Airport,WA,53,San Juan,55,48.6736664,-123.1767385,7,23,Stuart Island,3/1/1990,4/25/2013,Facility is located 2 mi SE from Stuart Island,
1534617,Enatai Elementary School,School,WA,53,King,33,47.5890761,-122.1982502,40,131,Mercer Island,12/31/1992,12/15/2014,"10615 Southeast 23rd Street, Bellevue, WA  98004",
1534618,Phantom Lake Elementary School,School,WA,53,King,33,47.6003199,-122.125595,100,328,Mercer Island,8/1/1990,12/15/2014,"1050 160th Avenue Southeast, Bellevue, WA  98008",
1534620,Chinook Elementary School,School,WA,53,King,33,47.2896265,-122.1811129,96,315,Auburn,8/1/1990,9/15/2010,"3502 Auburn Way South, Auburn, WA  98092-7298",
1534621,Sunnycrest Elementary School,School,WA,53,King,33,47.3806325,-122.2818467,121,397,Des Moines,8/1/1990,9/15/2010,"24629 42nd Avenue South, Kent, WA  98032",
1534623,Cherry Crest Elementary School,School,WA,53,King,33,47.6404337,-122.1738323,153,502,Kirkland,9/1/1990,12/15/2014,"12400 Northeast 32nd Street, Bellevue, WA  98005",
1534624,Bennett Elementary School,School,WA,53,King,33,47.6247032,-122.1019738,71,233,Issaquah,9/1/1990,12/15/2014,"17900 Northeast 16th Street, Bellevue, WA  98008",
1534625,Sacred Heart School,School,WA,53,King,33,47.6242055,-122.2125064,103,338,Mercer Island,9/1/1990,9/15/2010,"9450 Northeast 14th Street, Clyde Hill, WA  98004",
1534627,Henry David Thoreau Elementary School,School,WA,53,King,33,47.7248603,-122.2302159,114,374,Kirkland,9/1/1990,12/15/2014,"8224 Northeast 138th Street, Kirkland, WA  98034",
1534628,Robert Frost Elementary School,School,WA,53,King,33,47.7247917,-122.1832917,93,305,Kirkland,9/1/1990,12/15/2014,"11801 Northeast 140th Street, Kirkland, WA  98034-2113",
1534629,Helen Keller Elementary School,School,WA,53,King,33,47.7247575,-122.1955984,39,128,Kirkland,9/1/1990,12/15/2014,"13820 108th Avenue Northeast, Kirkland, WA  98034",
1534630,Washington Elementary School,School,WA,53,King,33,47.3082564,-122.222292,26,85,Auburn,9/1/1990,9/15/2010,"20 East Street Northeast, Auburn, WA  98002-5501",
1534631,Pine Tree Elementary School,School,WA,53,King,33,47.3521096,-122.1852841,139,456,Auburn,11/1/1990,9/15/2010,"27825 118th Avenue Southeast, Kent, WA  98031-8778",
1639290,Island Number 18 (historical),Island,WA,53,Benton,5,45.9117996,-119.5358574,81,266,Paterson,8/1/1995,,Inundated by Lake Umatilla,
1669433,Lake Scanewa,Reservoir,WA,53,Lewis,41,46.4754992,-122.0935273,264,866,Cowlitz Falls,11/8/1995,6/29/2011,"On the Cowlitz River in the Big Bottom Valley, 1.6 km (1 mi) downstream from the confluence with the Cispus River, 72 km (45 mi) ESE of Chehalis, 21 km (13 mi) SW of Randle.",Named for Chief Scanewa Wahawah (1776-1828) leader of the Cowlitz Tribe.
1675505,Wilcox Lakes,Lake,WA,53,Skagit,57,48.6012368,-121.1740083,1561,5121,Eldorado Peak,12/15/1995,,"In North Cascades National Park and Stephen Mather Wilderness, located along the East Fork Newhalem Creek, 1.8 km (1.1 mi) NE of Stout Lake.",Named for Paul B. Wilcox (?-1990) who discovered the lakes in 1955.
1675513,Cypress Head,Cape,WA,53,Skagit,57,48.5678823,-122.6685087,8,26,Cypress Island,2/21/1996,,"Easternmost point on Cypress Island in Bellingham Channel, 3.2 km (2 mi) SW of Clark Point and 7.2 km (4.5 mi) NW of Anacortes.",
1675514,Pelican Beach,Beach,WA,53,Skagit,57,48.6003825,-122.7012888,13,43,Cypress Island,2/21/1996,,"Located at the north end of Cypress Island, 2.4 km (1.5 mi) SW of Sinclair Island 11.3 km (7 mi) NW of Anacortes.",
1675515,Stella Swamp,Swamp,WA,53,Skagit,57,48.575382,-122.7073995,265,869,Cypress Island,2/21/1996,,"Located in the center of Cypress Island, 1.6 km (1 mi) SW of Eagle Harbor and 9.7 km (6 mi) NW of Anacortes.",
1675516,Osprey Pond,Lake,WA,53,San Juan,55,48.5834343,-122.9921256,46,151,Shaw Island,2/21/1996,,"Located on the eastern portion of Shaw Island, 4 km (2.5 mi) SW of Orcas and 4.8 km (3 mi) NW of Indian Cove.",
1675517,LaLonde Creek,Stream,WA,53,Clark,11,45.7087274,-122.6423201,26,85,Vancouver,2/21/1996,,"Flows NW to Salmon Creek in the community of Salmon Creek, 9.7 km (6 mi) NNE of downtown Vancouver.","Named for Edward A Lalonde (died 1937), homesteader and active community leader."
1744599,Schlick Creek,Stream,WA,53,Pacific,49,46.3901047,-123.7257047,46,151,Upper Naselle River,5/29/1997,,"Heads 2.4 km (1.5 mi) S of the Upper Naselle Ranger Station, flows SW into the Naselle River, 3.1 km (1.9 mi) WNW of Deep River Hill, 8 km (5 mi) ENE of the community of Nasalle.","Named for Fred Schlick (1882-1943), and early settler of the area."
1744600,Putters Lake,Lake,WA,53,Douglas,17,47.375279,-120.1369832,188,617,Rock Island,5/29/1997,8/13/2014,"Located E of the community of Rock Island, N of Rock Island Golf Course.",Named because the feature is located on the grounds of the Rock Island Golf Course
1744601,Hideaway Lake,Lake,WA,53,Douglas,17,47.3836101,-120.1470255,188,617,Rock Island,5/29/1997,8/13/2014,Located 1.1 km (0.7 mi) N of the community of Rock Island.,
1744602,Hammond Lake,Lake,WA,53,Douglas,17,47.3702275,-120.1248848,188,617,Rock Island Dam,5/29/1997,8/13/2014,"Located E of the community of Rock Island, 3.5 km (2.2 mi) NW of Rock Island Dam.",Named after the former name of the community of Rock Island.
1744603,Blue Heron Lake,Lake,WA,53,Douglas,17,47.375757,-120.1725269,188,617,Rock Island,5/29/1997,8/13/2014,Located 2.3 km (1.4 mi) W of the community of Rock Island and 0.3 km (0.2 mi) N of the Columbia River.,Named for the blue herons which frequent the area.
1765052,Issei Creek,Stream,WA,53,Kitsap,35,47.6470406,-122.5676377,0,0,Suquamish,11/7/1997,,"Heads 2.3 km (1.4 mi) S of the community of Manzanita on the W side of Bainbridge Island, flows SE along the E side of Miller Road and into the head of Fletcher Bay just N of the community of Island Center.","The word ""Issei"" is Japanese for ""first generation""."
1779804,State of Washington,Civil,WA,53,Chelan,7,47.4117113,-120.5925165,1133,3717,Tiptop,2/6/1998,1/14/2013,"The geographic center, or that point on which a surface of uniform thickness would balance, for the state is located in Chelan County, 16 km (10 mi) west-southwest of Wenatchee.",
1781941,Wade Island,Island,WA,53,Franklin,21,46.2318014,-119.1714021,104,341,Kennewick,2/11/1998,,"Located behind the McNary Dam in Lake Walulla on the Columbia River, 3.2 km (2 mi) W of Pasco.","Named for James Wade, resident of the island during the middle twentieth century."
1782072,Mount Solo Post Office (historical),Post Office,WA,53,Cowlitz,15,0,0,,,Unknown,2/23/1998,,,Operated 1916 - approx 1922
1797407,Mount Cavanaugh,Summit,WA,53,Skagit,57,48.3323269,-122.0612551,602,1975,Stimson Hill,7/15/1998,,"Located 2.7 km (1.3 mi) W of Lake Cavanaugh, 1.6 km (1 mi) N of Frailey Mountain.",Named due to the proximity of the summit to Lake Cavanaugh.
1802685,Mussel Shell Creek,Stream,WA,53,Mason,45,47.3067598,-123.1559877,4,13,Skokomish Valley,7/30/1998,,"Heads 0.8 km (0.5 mi) WSW of Old Hatchery Lake, flows W 0.8 km (0.5 mi) then N to Purdy Creek, 4.5 km (2.8 mi) N of Brockdale, at the end of Skokomish Valley.","English translation of the Twana word ""Duxwtalaqbed""  which means ""place where one eats mussels out of the shell"" was the name historically applied to this stream."
1802931,Monahan Mountain,Summit,WA,53,Kittitas,37,47.2284485,-121.2012014,1148,3766,Easton,12/9/1998,,Located 2.4 km (1.5 mi) SW of Easton.,"Named for Victor ""Vic"" Charles Monahan (1906-1976) and Alice Margaret Monahan (1905-1977) who owned and operated a sawmill in the community of Cabin Creek located at the base of this mountian."
1802932,Bjorgen Creek,Stream,WA,53,Kitsap,35,47.7123174,-122.6182,2,7,Suquamish,12/9/1998,,"Heads 0.5 km (0.3 mi) S of Poulsbo, flows S to Port Orchard just E of Lemolo. The variant name ""taca *"" is a Suquamish Tribe name which cannot be displayed properly because of special non-Roman characters, see folder.","Named for Jens Knutson Bjorgen (1874-1959), local homesteader who was well known in the community."
1802933,Mohlendorph Creek,Stream,WA,53,King,33,47.7123199,-122.3704069,31,102,Seattle North,12/9/1998,,"Heads just W of NW 120th St, flows south 0.5 km (0.3 mi) before joining Venema Creek; located in Carkeek Park.","Named for Theodore R. Mohlendorph (1923-1991), a local conservationist."
1802934,Osprey Hill,Summit,WA,53,San Juan,55,48.673437,-122.9212951,139,456,Eastsound,12/9/1998,,"Located on Orcas Island on the W shore of East Sound, 0.8 km (0.5 mi) SE of Fowler Pond.",Named for the osprey which nest in the area.
1802935,Sitka Creek,Stream,WA,53,Snohomish,61,47.8720412,-122.223742,104,341,Bothell,12/9/1998,,"Heads in McCollum Pioneer Park, 1 km (0.6 mi) SE of Murphys Corner, flows SSW 0.5 km (0.3 mi) to join North Creek.",Named for the large Sitka Spruce that grow near the mouth of the stream.
1802936,Jack White Spring,Spring,WA,53,Kittitas,37,47.1865129,-120.5934072,1345,4413,Reecer Canyon,12/9/1998,,Located 1.3 km (0.8 mi) SSW of Garrison Spring and 6.7 km (4.2 mi) SW of Table Mountain.,"Named for Jack Benjamin White (1912-1994), who built a log cabin at the spring site."
1802960,Little Salmon Creek,Stream,WA,53,Clark,11,45.77206,-122.4362065,117,384,Yacolt,1/21/1999,,"Heads on the S slope of Bells Mountain, 7.4 km (4.6 mi) S of Yacolt, flows SW into Salmon Creek, 0.6 km (0.4 mi) upriver from its junction with Rock Creek, 7.6 km (4.7 mi) E of the community of Battle Ground.",Named for its association with nearby Salmon Creek.
1808614,Woodin Creek,Stream,WA,53,King,33,47.7509318,-122.1645692,8,26,Bothell,2/23/1999,,"Heads 0.5 km (0.3 mi) E of Woodinville, flows WSW 2.1 km (1.3 mi) to join the Sammamish River.","Named for the Woodin family, early pioneers in the Sammamish Valley."
1829148,Lake Sacajawea Park,Park,WA,53,Cowlitz,15,46.1345565,-122.952612,2,7,Kelso,4/14/1999,,In the City of Longview; includes the 120-acre Lake Sacajawea.,
1829149,Klondike Gold Rush National Historic Park,Park,WA,53,King,33,47.5998206,-122.3331819,8,26,Seattle South,4/14/1999,,In Seattle's Pioneer Square,"Est. June 3, 1976"
1829150,Hanford Reach,Channel,WA,53,Benton,5,46.6679149,-119.4386347,121,397,Locke Island,4/14/1999,,"The last undammed, free-flowing stretch of the Columbia River in the United States; extends for 51 miles between the foot of Priest Rapids Dam and just east of the community of Richland; incomplete record.",
1844265,Haywitch Creek,Stream,WA,53,King,33,47.5795457,-121.9378954,24,79,Fall City,6/25/1999,,"Heads 2.1 km (1.3 mi) NNW of Mitchell Hill, flows generally NE into Patterson Creek, 2.1 km (1.3 mi) SSW of its confluence with the Snoqualmie River, 3.2 km (2 mi) NW of Fall City.","Named for Haywitch, a local American Indian doctor."
1848439,Baby Lake,Lake,WA,53,Whatcom,73,48.7165072,-121.8345903,1347,4419,Baker Pass,8/23/1999,,"E of South Fork Divide, S slope Mount Baker",
1848440,Bath Lake,Lake,WA,53,Snohomish,61,48.2459702,-121.0772397,1811,5942,Gamma Peak,8/23/1999,6/29/2011,"In Mount Baker NF, largest of four Bath Lakes located at the source of Bath Creek, about 9.5 mi N of Glacier Peak and 24 mi E of Darrington.",
1848441,Big Sheep Creek,Stream,WA,53,Stevens,65,48.9388005,-117.766372,394,1293,Northport,8/23/1999,4/17/2008,Heads in British Columbia and flows S across the international boundary and SE to Columbia River about 1 mi upstream from Northport; partly in Colville NF,
1848442,Cleaveland Landing,Locale,WA,53,Cowlitz,15,46.1581667,-123.0406705,3,10,Coal Creek,8/23/1999,,"On Columbia River, E of Fisher Island.",
1848443,Clutch Creek,Stream,WA,53,Okanogan,47,48.9184861,-119.9225846,1650,5413,Horseshoe Basin,8/23/1999,,Heads on SW slope of Horseshoe Mountain and flows S to Middle Fork Toats Coulee Creek 6.4 km (4 mi) S of Horseshoe Basin and 35.2 km (22 mi) W of Oroville.  (US-T121),"Submitted to give recognition to a name and application approved by Washington State Board on March 12, 1982.  (US-T121)"
1848445,Cooper Island,Island,WA,53,Wahkiakum,69,46.1498324,-123.251789,3,10,Nassa Point,8/23/1999,,near Waterford.,
1848446,Elliott Landing,Locale,WA,53,Cowlitz,15,46.1331667,-123.0845604,147,482,Coal Creek,8/23/1999,5/20/2011,on Columbia River,
1848447,Galliher Point,Cape,WA,53,Skagit,57,48.3831584,-122.5179427,27,89,Anacortes South,8/23/1999,1/23/2011,"On Swinomish Channel, SW of La Conner.",
1848448,Hayes Lake,Lake,WA,53,Lewis,41,46.7229141,-122.9742307,51,167,Centralia,8/23/1999,7/12/2013,In Centralia.,"Named for Tom Hayes (?-1964), who lived and operated a business on the land which is now inundated by the lake."
1848452,No Name Glacier,Glacier,WA,53,Whatcom,73,48.8053989,-121.8262563,2262,7421,Mount Baker,8/23/1999,,"on northern slope of Mount Baker, between Bastile and Mazama Glaciers.",
1848453,North Fork Arkansas Creek,Stream,WA,53,Cowlitz,15,46.2720552,-122.9359479,14,46,Castle Rock,8/23/1999,,Heads about 2.5 mi SW of Olequa and flows generally SW to its confluence with Monahan Creek to form Arkansas Creek. This stream course now included in the application of Arkansas Creek.,
1848454,Mount Rahm,Summit,WA,53,Whatcom,73,48.9970743,-121.2287436,2580,8464,Mount Spickard,8/23/1999,,"In North Cascades NP, 3.2 km (2 mi) NNE of Mount Spickard.","Named for Dr. David Allen Rahm (1931-1976), author and professor, who published and lectured about the geology of the surrounding area."
1848455,Robinson Point Post Light (historical),Building,WA,53,King,33,47.38811,-122.37504,5,16,Vashon,8/23/1999,10/1/2012,"Maury Island, Puget Sound, 9 mi N of Tacoma. Coordinates are approximate.",The post lantern was replaced by a wooden tower in 1894. A lighthouse was constructed on this site in 1915.
1848456,Slaughters Bar,Bar,WA,53,Cowlitz,15,46.116501,-122.9762233,2,7,Rainier,8/23/1999,,"In Columbia River, about 3 mi W of mouth of Cowlitz River",
1848458,Hoffman Landing,Locale,WA,53,Cowlitz,15,46.0165028,-122.8345508,192,630,Kalama,8/23/1999,,Columbia River near Kalama.,
